"","sound","duration","voiced","ampl_mean","ampl_median","ampl_sd","amplVoiced_mean","amplVoiced_median","amplVoiced_sd","dom_mean","dom_median","dom_sd","entropy_mean","entropy_median","entropy_sd","f1_freq_mean","f1_freq_median","f1_freq_sd","f1_width_mean","f1_width_median","f1_width_sd","f2_freq_mean","f2_freq_median","f2_freq_sd","f2_width_mean","f2_width_median","f2_width_sd","f3_freq_mean","f3_freq_median","f3_freq_sd","f3_width_mean","f3_width_median","f3_width_sd","harmonics_mean","harmonics_median","harmonics_sd","HNR_mean","HNR_median","HNR_sd","loudness_mean","loudness_median","loudness_sd","medianFreq_mean","medianFreq_median","medianFreq_sd","peakFreq_mean","peakFreq_median","peakFreq_sd","peakFreqCut_mean","peakFreqCut_median","peakFreqCut_sd","pitch_mean","pitch_median","pitch_sd","pitchAutocor_mean","pitchAutocor_median","pitchAutocor_sd","pitchCep_mean","pitchCep_median","pitchCep_sd","pitchSpec_mean","pitchSpec_median","pitchSpec_sd","quartile25_mean","quartile25_median","quartile25_sd","quartile50_mean","quartile50_median","quartile50_sd","quartile75_mean","quartile75_median","quartile75_sd","specCentroid_mean","specCentroid_median","specCentroid_sd","specCentroidCut_mean","specCentroidCut_median","specCentroidCut_sd","specSlope_mean","specSlope_median","specSlope_sd"
"161","default-2017-04-20_17-40.wav",60.25,0.0240763802407638,0.162479220942414,0.162339906991055,0.0102050128888412,0.180907182002666,0.177321710373406,0.0140097538935738,205.911565748226,180.08166969147,73.3587968875577,0.664999868548215,0.66586315468611,0.0316229556700657,2237.57990802676,691.71,3178.62283254363,469.048599531017,484.226123963016,89.6321268693525,5707.57307626023,3703.24,4602.22102808138,510.380841148324,522.37951891937,66.4360841728147,8509.55838739574,7389.54,4938.55642149012,508.796707280607,522.033144348037,67.241349257709,12.9042213061625,12.9125420062921,2.68606060199925,1.48892780796607,1.61551694297319,0.995604030486066,5.36126363759249,5.34796321786706,0.26609590362288,3842.93884269615,3821.7332123412,407.592654615486,351.795757185667,360.16333938294,103.547698132729,431.83205482632,440.199637023593,103.547698132729,154.81252289602,144.431406573317,47.9604411503317,NA,NA,NA,NA,NA,NA,146.08666061706,126.724137931034,51.5619982082032,395.351711621503,380.172413793103,42.4556412983841,930.076976031041,920.417422867514,139.296229026018,2705.01986982915,2681.21597096189,175.817055412241,6233.80517790305,6232.66494189638,275.281831684198,1898.25074281302,1897.91193259685,102.588242005164,-0.00181023486961544,-0.00179382020708027,0.000261949137877321
"162","default-2017-04-20_17-50.wav",60.25,0.0049813200498132,0.0834152615563668,0.0829873771239022,0.00551082624351451,0.0929152962006404,0.0938624954373413,0.0047878943897141,223.434664246824,220.099818511797,75.7531331064103,0.68466052173919,0.685591905336654,0.0304536009064009,2255.80114261885,714.89,2872.3142909837,473.744126160518,484.307928821257,85.6697072184851,5405.83380305603,4101.985,4014.07792723235,498.449654354942,514.687113866239,74.449738981627,8101.66874441466,6705.205,4642.37115017763,494.373708989384,509.839756343491,77.6943399226604,12.7719146596932,13.3508365434986,2.63569858992048,0.876676024874187,1.04113860211993,1.37570335501619,3.4271773478115,3.41228735974003,0.187447152786953,4414.90920314017,4381.98729582577,540.111698537297,356.922667032457,360.16333938294,104.075603109747,436.95896467311,440.199637023593,104.075603109747,155.436534351753,135.78187022102,60.2785488897292,NA,NA,NA,NA,NA,NA,141.647572595281,135.894963702359,34.1730170675718,405.183756805807,400.181488203267,38.274858962683,970.440108892922,940.426497277677,143.147858103897,2806.27268602541,2751.24773139746,188.692911227742,6477.28933403992,6483.64057016696,292.443601004793,1985.33578465077,1982.70274357707,110.213330909084,-0.0008112273133445,-0.000803789103982106,0.000129031304421193
"163","default-2017-04-20_18-00.wav",60.25,0.0132835201328352,0.172413366123808,0.171018026923713,0.0109637924805347,0.2002969846285,0.201028773294455,0.0127985136828306,223.672867513612,210.095281306715,94.3321027192759,0.678308116550688,0.679910899524399,0.032454251112954,2022.40988333333,692.005,2664.52113081135,462.100831540246,473.436591281914,91.0347285708948,5100.33709376326,3786.81,3865.27299996652,498.002539223847,514.242584277034,76.597867179914,7821.91241548043,6420.76,4512.58353862513,494.370217435474,512.308881928768,80.6343172078754,13.1853759066355,13.3479797592617,3.1137118305206,1.46836467031397,1.50750445777286,0.634508443062054,5.30227400512314,5.28168853429324,0.266189200841846,4455.27634744439,4442.01451905626,564.6065078919,348.505228337484,360.16333938294,102.616387704558,428.541525978137,440.199637023593,102.616387704558,155.85147371482,139.729207875652,66.8385031005257,NA,NA,NA,NA,NA,NA,131.149221694821,115.052177858439,57.9533293515766,408.310174682396,400.181488203267,39.9727395717125,922.293273593466,910.412885662432,122.436146504915,2722.48468693285,2741.24319419238,231.78551535805,6446.8072373983,6456.96526603267,295.516213474378,1982.99775544639,1982.74772938323,116.139002620903,-0.00165204873600501,-0.00163158893149842,0.000268745100323202
"164","default-2017-04-20_18-10.wav",60.25,0.0967206309672063,0.180996440262188,0.178396235552297,0.0173252797212538,0.208066681815223,0.209448210095217,0.0131207723926723,182.397534785239,160.072595281307,62.2073452380675,0.653613249391613,0.655187102855286,0.0393679023591741,1511.87167358804,752.945,1210.10906760779,377.639855578025,423.436604173369,163.708311790931,4004.42660960334,3129.57,2570.75016241739,338.378279072785,380.123292582183,188.473607197437,6712.60597946963,5756.065,3528.26079465984,406.775001857587,462.203370916499,163.479097965978,13.1073880223261,12.8493081138544,2.35783328823894,2.57914859010547,2.47382891396987,1.18983727356519,6.01719239407415,5.96300406870366,0.475507951888459,4043.75250601443,4001.81488203267,576.54569420521,1235.3526094205,400.181488203267,1329.70635551837,1308.20758901295,480.21778584392,1306.68574327589,167.174601526634,146.027686497153,202.428341313736,1520.68965517241,1520.68965517241,NA,NA,NA,NA,205.577991870686,126.307282214156,405.624325237496,505.980542595203,500.226860254083,85.6173257119673,1730.22674341618,1700.77132486388,423.935979853627,3158.17047428398,3161.43375680581,56.7738690542317,6427.55116952931,6437.83207312071,292.388315349089,2119.58164493049,2121.6496120765,129.250733666733,-0.00169923752433785,-0.00164538977810899,0.000345295519989708
"165","default-2017-04-20_18-20.wav",60.25,0.496471564964716,0.1721738700312,0.17134389443085,0.0151641626776218,0.180484841551308,0.179637324019765,0.0127880127055437,231.435793657948,220.099818511797,68.9025439487537,0.606467761952335,0.605053956763907,0.0393468228942657,1295.08970930233,693.1,1055.49320358012,365.011369329883,406.261212304919,163.831215800288,3907.19746561067,3124.61,2662.73006869081,297.083908839722,230.638010097795,201.462551623362,7093.18320610687,6039.44,4005.31258110658,407.414676642601,471.787554764455,172.759870671154,13.5593800720311,13.5708945365823,2.55167772515105,3.29515879642239,3.23494344281169,1.23473995547667,5.85109229218195,5.82857127233591,0.398495440261277,3527.20595217997,3381.5335753176,373.668351236875,2205.05318026421,3081.39745916515,1337.70266002517,2269.01902523125,3161.43375680581,1317.07935152411,195.35171252084,179.761062051586,102.884230659019,1726.61637931034,1520.68965517241,504.415398540805,NA,NA,NA,196.992682108112,123.389292196007,353.012554012507,609.540649715628,600.2722323049,114.027973496157,2290.78807003381,2301.04355716878,417.678555601829,3190.29299874354,3181.44283121597,44.9136193342341,6342.42736068336,6343.79402940573,246.425636371261,2185.50088819978,2185.59937211861,120.321885643202,-0.00147493574544153,-0.00146035366240158,0.000261589014310467
"166","default-2017-04-20_18-30.wav",60.25,0.369447903694479,0.166622919349333,0.166101354190583,0.0149977755180522,0.176843953865942,0.175586609881526,0.0119414817919725,215.206170598911,200.090744101633,71.22888142301,0.614106452792652,0.612356365951036,0.0406529831498906,1505.63252491694,705.25,1141.47143004439,349.099250546269,403.920002936521,180.867241963875,4064.93712203249,3111.42,2603.45016481583,322.008760682941,360.609240653227,202.664091688849,6940.79946745562,6038.76,3749.08365906624,391.41978415564,453.049690519761,175.9516194784,13.7844925145862,13.8885287157123,2.54105574439193,3.63083365871655,3.63353601382524,1.14294961402011,5.66133622042697,5.65368738916896,0.385075402966701,3709.60594901448,3601.6333938294,446.228641933675,2086.23683682944,3081.39745916515,1348.04039597004,2166.2731344701,3161.43375680581,1348.04039597004,189.385894454284,164.979435794252,179.411398955992,1866.46551724138,1520.68965517241,608.120265659637,NA,NA,NA,186.275483049548,120.05444646098,374.289634353467,595.506025816187,580.263157894737,120.304582758517,2349.55994208691,2361.07078039927,433.335305553234,3185.51209241624,3181.44283121597,47.005458724135,6443.64356402668,6443.8975025999,239.355826570198,2199.18609881833,2199.4858351104,133.189441294595,-0.0013781304434633,-0.00136544292845479,0.00024693699409188
"167","default-2017-04-20_18-40.wav",60.25,0.237027812370278,0.161027470274888,0.160056679303205,0.0139831549969252,0.174566437305345,0.174001850538808,0.0112981453411418,243.558110622629,240.10889292196,76.4971073295256,0.630568108645093,0.629328206667892,0.039518106751059,1382.13400747508,707.905,1082.44016856471,360.008746918452,409.39507777508,172.443255703765,3879.92350708924,3105.83,2454.68832663859,303.868892527934,244.005656126262,204.698272987604,6793.77099576271,6003.575,3578.24487470679,388.309458257812,452.343042437924,177.020576631897,13.8652396344749,13.7297283080883,2.92164797816869,3.24112314090399,3.24517839236476,1.12163906034961,5.54537280848202,5.52374091307784,0.376737037163618,3943.40799497742,3861.75136116152,562.739345453027,2057.45301882413,3061.38838475499,1348.81095966251,2130.94145495559,3141.42468239564,1340.33491604964,202.623187211205,182.39993180025,140.091683568843,2756.25,2756.25,0,NA,NA,NA,215.497104942941,123.389292196007,426.771132917993,612.256651653895,600.2722323049,104.169840235075,2346.24794594131,2381.07985480944,405.046798461079,3176.67709720584,3181.44283121597,40.900129666329,6522.60065418373,6528.61610006036,245.863766633055,2218.63911056385,2220.5551840788,114.813328796355,-0.0013048464650194,-0.00128835665110701,0.000232900908161312
"168","default-2017-04-20_18-50.wav",60.25,0.246990452469905,0.142765686811301,0.141353030906905,0.0123819584488301,0.155215784529395,0.154057603508427,0.0102067163967176,234.327659415084,220.099818511797,76.8781522952941,0.631069048935757,0.632495227916012,0.0400278296758727,1124.36238372093,693.38,951.793827896515,377.377403648372,403.620165165123,148.144143166209,3433.4713585376,3090.68,2105.04064493222,297.056480570211,249.462766616203,206.353027991207,6364.9186407767,5758.82,3430.69447243177,385.584690761097,450.367931282485,180.050247682177,14.2385846349558,14.2692686326527,2.67619398040513,2.38956577706451,2.30434444583239,1.28849832842432,5.12891477797102,5.09489403104389,0.351441770458874,3885.84035896678,3821.7332123412,552.525457359621,1655.30219896172,520.235934664247,1364.76565903507,1735.33849660237,600.2722323049,1364.76565903507,184.834758461599,164.512771943558,134.152834171364,NA,NA,NA,NA,NA,NA,208.267110156222,126.724137931034,417.260683559664,551.510622397779,540.24500907441,95.1078336305929,1873.65645350699,1860.84392014519,524.75285083422,3143.10611722003,3161.43375680581,62.4151644313913,6426.77428144018,6442.99733061454,292.116584992132,2129.02277118858,2138.40562262314,140.562118941087,-0.00127100878684961,-0.00124575411256849,0.000251277999890915
"169","default-2017-04-20_19-00.wav",60.25,0.131589871315899,0.0939667468679255,0.0932384042392959,0.00800916263129095,0.10381449648361,0.103345989345214,0.00695966772548294,246.111615245009,240.10889292196,82.7081429445365,0.644915111249662,0.644837730606289,0.0388735222975467,1262.52414451827,731.07,999.218063222718,378.054078827114,414.099366483089,160.223022714681,3668.6112875,3089.335,2386.04622557682,302.415376316645,279.80215372228,204.651883637436,6769.35084255319,5919.48,3712.29232898363,393.338496774324,466.364617945247,181.174839436079,14.2707244851479,14.4796387218837,2.90532399503711,2.75069053392872,2.71187766906736,1.26758678046477,3.71783918806916,3.70134465015034,0.250689403672936,4081.82625142447,4001.81488203267,593.575016917553,1892.41970202169,3021.37023593466,1416.12016661461,1931.68980818889,3101.40653357532,1363.37033473612,188.863956431129,167.467257765866,80.0534167363628,2756.25,2756.25,0,NA,NA,NA,256.56724988657,126.724137931034,553.939069140545,595.916944814991,580.263157894737,98.1530889152047,2105.18186033996,2140.97096188748,478.792079651152,3173.3003372131,3161.43375680581,146.77951611608,6548.04709881545,6556.82125676953,267.909821722085,2198.42657320437,2198.80893343903,143.728396742109,-0.000699170787567777,-0.000692304546353653,0.000140178717615499
"170","default-2017-04-20_19-10.wav",60.25,0.189290161892902,0.134692811226781,0.133565281518366,0.0124704501320991,0.149143121848783,0.147779599683117,0.0103110984487226,228.264440828587,210.095281306715,84.6264123770561,0.638509759231432,0.638616205869178,0.0415104071243063,1185.68948089701,706.06,956.704931726584,374.264875368169,402.491232533517,152.82846700048,3529.13238234069,3086.46,2305.27566106042,314.054923431204,332.287105922408,203.342519875995,6484.93366060093,5831.82,3541.64200043536,385.867120286898,452.025638374493,178.497322567724,13.9287106654404,13.91495686954,2.78573684691497,2.46159415269421,2.37737524498425,1.25027535825486,4.91363462795898,4.88447730715484,0.360510185185247,3980.72558350568,3901.76950998185,567.240974315769,1524.32087008821,500.226860254083,1345.93591573229,1604.35716772886,580.263157894737,1345.93591573229,187.46229948076,170.085677891849,72.8834970722109,NA,NA,NA,NA,NA,NA,222.70487725915,126.724137931034,443.742730600626,552.180246441876,540.24500907441,89.0483699979991,1871.85768698061,1880.85299455535,504.517961054542,3138.44087305378,3141.42468239564,66.7384860562805,6455.57622043812,6471.89120812133,289.089810538454,2128.50123339717,2137.51553681102,135.440600961241,-0.00119301989784558,-0.00116773280739196,0.000242009488332539
"171","default-2017-04-20_19-20.wav",60.25,0.338314653383147,0.114242151869484,0.108882134398746,0.0221505629175685,0.134199857740739,0.125939504199046,0.0263423475341076,240.29945553539,230.104355716879,76.2850561121483,0.622498479974032,0.628898883472473,0.0545292664298696,1180.56109219269,712.61,960.121561292721,374.336589665069,408.804118642897,157.151843374902,3280.99834721066,3061.83,1895.87893640325,276.010352671281,217.14222744927,195.78773597782,5897.5059293524,5538.695,3412.5719711652,362.182225323207,416.87624826434,182.061662942106,12.0003823626909,12.2936187801891,3.63997776174535,3.41346918657755,3.21543955366302,2.02069175407899,4.19993024514474,4.08928700108854,0.521069732248133,3834.98673131305,3761.70598911071,631.126698546181,1819.25529164732,2581.17059891107,1305.87434461968,1894.17296467206,2661.20689655172,1298.61349986254,339.096385378412,228.615704825464,324.916889904109,2648.0834398977,2594.11764705882,109.682563038173,NA,NA,NA,574.121704224642,146.733212341198,884.524083137032,678.737265206596,640.290381125227,181.088016323719,2273.00630198301,2461.11615245009,481.458453555595,3082.62500974246,3101.40653357532,111.248822587132,6402.4472550597,6419.28938753383,318.501071548025,2176.50303693782,2180.42144466995,137.498440030253,-0.000856665691188355,-0.000831705734037092,0.000183527982267637
"172","default-2017-04-20_19-30.wav",60.25,0.179742631797426,0.137161476339438,0.136031035405028,0.0125518874221371,0.152950224631194,0.152058316727076,0.010075768779802,251.466156284348,250.113430127041,77.2783521402069,0.643228455732522,0.643452763829059,0.0403936086175728,1220.53477574751,708.355,1066.81757674265,389.429351650295,418.672857161157,144.793128788979,3525.41057107128,3082.82,2359.10602553882,332.011044221568,385.915883921776,196.436821705089,6523.37910169492,5887.5,3696.31882626033,389.769002990041,457.762727194771,179.617145973094,13.1383067513775,13.127262102089,2.61469390737357,2.10254030755672,2.02428591329527,1.16381275361352,4.96436086639421,4.93066199718928,0.368093660290539,3936.5527265437,3881.76043557169,550.154835575895,1270.58453446166,440.199637023593,1279.48312305768,1350.62083210231,520.235934664247,1279.48312305768,204.6725651322,188.539063817234,151.518308600076,NA,NA,NA,NA,NA,NA,160.647856170599,130.058983666061,183.007039615032,532.943776379709,520.235934664247,77.0531389550671,1754.97604607202,1740.78947368421,442.001623365003,3135.87944237435,3141.42468239564,46.2965761824502,6400.81702779677,6410.70523154248,282.848426191319,2089.91396553467,2091.17698985815,131.971666702399,-0.00127374240495604,-0.00125526732194435,0.000244625383102527
